"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: inputFile","Param: nbRows","Param: quoted","Param: wrapWithBufferedReader"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,1215447.0406599997,10205.178021791418,"us/op","./worldcitiespop.txt","1000000","false","false"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,5311749.895280001,38209.48357347732,"us/op","./worldcitiespop.txt","-1","true","false"
"com.univocity.articles.jmh.OsterMillerParser.parseFile","avgt",1,50,3778397.3741799993,22941.127628090886,"us/op","./worldcitiespop.txt","-1","false","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,19.598989332247626,0.07332909599773295,"us/op","./worldcitiespop.txt","1","true","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,19.178884909659253,0.0709724360054519,"us/op","./worldcitiespop.txt","1","false","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,35.98824561355448,0.2182178727111854,"us/op","./worldcitiespop.txt","10","true","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,32.37124220115847,0.10290219859939835,"us/op","./worldcitiespop.txt","10","false","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,205.68997181181453,1.5066900642847327,"us/op","./worldcitiespop.txt","100","true","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,169.22396845905246,1.8249770840149413,"us/op","./worldcitiespop.txt","100","false","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,2017.1811949264759,20.011036421842782,"us/op","./worldcitiespop.txt","1000","true","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,1628.870443716394,18.674425626216053,"us/op","./worldcitiespop.txt","1000","false","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,19509.33223727823,246.36020474786093,"us/op","./worldcitiespop.txt","10000","true","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,15464.434080993318,303.6884963024389,"us/op","./worldcitiespop.txt","10000","false","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,195672.45313,571.7939736551294,"us/op","./worldcitiespop.txt","100000","true","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,157553.2949685714,1496.1394656147193,"us/op","./worldcitiespop.txt","100000","false","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,1923729.5768600001,3425.4505713981707,"us/op","./worldcitiespop.txt","1000000","true","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,1562049.57424,8345.921432863162,"us/op","./worldcitiespop.txt","1000000","false","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,6147489.906699998,19623.603645049934,"us/op","./worldcitiespop.txt","-1","true","false"
"com.univocity.articles.jmh.SimpleCsvParser.parseFile","avgt",1,50,4877498.343060002,22266.30951739511,"us/op","./worldcitiespop.txt","-1","false","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,17.960670456626634,0.13880596826219152,"us/op","./worldcitiespop.txt","1","true","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,17.529848809795936,0.08973132177337095,"us/op","./worldcitiespop.txt","1","false","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,28.954674673888306,0.1394687636332859,"us/op","./worldcitiespop.txt","10","true","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,23.575980927633573,0.09156602096729562,"us/op","./worldcitiespop.txt","10","false","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,103.55188676527578,1.4625697294847024,"us/op","./worldcitiespop.txt","100","true","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,94.13627372101494,4.062566182326128,"us/op","./worldcitiespop.txt","100","false","false"
